tier_1,tier_3,tier_4,tier_5,tier_6
0.0046477659620369075,0.008787845305254527,0.004647172555434264,0.0075827413614111515,0.0018271043554629273
0.019603562080227312,0.008767681170110867,0.00035714721153868423,0.01454293810781339,0.0020697484620686925
0.016883877906354386,0.008888268950332115,0.009478858849929717,0.006777960550779552,0.00941385997196204
0.019136673979799044,0.010725662990302767,0.0016795265389124658,0.002103865511383036,0.011917407976163991
0.0009506921818412594,0.010191144778180807,0.012383773716466172,0.005757390501184257,0.01321995340847438
0.013779926087348364,0.009315707734916268,0.007200972577046692,0.0031571102749297377,0.007114897335785988
0.012705118501004777,0.009394420530382957,0.006958797067445599,0.010496852511602752,0.004244923521858081
0.010974154908391416,0.0116424726038739,0.013001021542658713,0.0031291479655135078,0.015339695871295213
0.005356280132004778,0.010007197735164062,0.012407752115265682,0.009727912059536319,0.005738896650646457
0.019559733387944013,0.00979647361095143,0.003973965904230707,0.0014529122311852593,0.011578502324959541
0.01722258310014233,0.009528665838093638,0.0020134129724043936,0.014502071615628238,0.005176119957756289
0.0010680810846593802,0.009290726908875472,0.011549973797924778,0.013524781730486476,0.015112266014595815
0.012587451363547131,0.010476179422737472,0.0015351205740988694,0.012654292308116093,0.0034951535180649885
0.009776091748391913,0.01156673569646326,0.01153763017676779,0.012454345810573841,0.00010828029465227873
0.010561574851377254,0.009650680861670277,0.001825993672201649,0.00473216403490105,0.014248338547872809
0.0181952680345375,0.007556053952089264,0.006943940034436915,0.008505234852829315,0.008431983029591696
0.01903358224197306,0.009772377301776798,0.019805504907192305,0.009569135733553016,0.017617691456845136
0.0016713452434640242,0.008893384316259306,0.010559982902167914,0.01840509951716825,0.015526356254783904
0.006106753410137977,0.01110815789490431,0.016458177357060864,0.0011558684029381561,0.0008631311719710877
0.008970970820771971,0.008789013582726365,0.003334257027211094,0.007488340998885418,0.003619985247922575
0.011387697049012246,0.009582113049172685,0.003661343107251536,0.0002127540431819952,0.007283026666565464
0.006178253169130712,0.008957017898683263,0.003905494358638495,0.015058987868214389,0.011227163830900357
0.011856164170798463,0.011372836633222513,0.01786994469157779,0.006667307448078892,0.006957883880119127
0.019932624822833995,0.008600671189785487,0.009306823580089538,0.014619402254602962,0.005715134739538861
0.017370313709888046,0.009669014786638975,0.01206531124492804,0.01438347194793781,0.014497219841178794
0.008434683033697005,0.01129869158119983,0.014475903533568759,0.00875662815993971,0.01112037718430859
0.014738189451055867,0.008856684063259212,0.018901200057879763,0.005239087286602302,0.004233093102862209
0.014806604348504287,0.010495062643854768,0.008454070549800517,0.018419052199001584,0.0005664411280575465
0.008794288290735666,0.006994112766317559,0.019950977380472145,0.0017092776165618284,0.012032529068822058
0.016518566958274295,0.00923661569733405,0.0007656064507751048,0.0007035083656328523,0.003310004632007788
0.019528219779978727,0.010257792076889469,0.015030138091172476,0.010124098184874126,0.010774095459675996
0.00016912554993281148,0.009995834908091545,0.00882040498437291,0.0027460089095758546,0.014994726140306376
0.01089933789613037,0.008121299063541077,0.019017232491781628,0.015884868818231025,0.009236738547486793
0.01147186358418502,0.009131107319021763,0.0028548139754013156,0.016694582558036995,0.013395095968256682
0.017353527891099493,0.009026001785697272,0.012839958269682419,0.018220684894418172,0.004792682621846635
0.003812815148065498,0.009585693897249193,0.009457228159502385,0.0017258179616528935,0.018203086947578485
0.0023332962006724412,0.00904049531933482,0.017311107060197162,0.012858760273857923,0.009239192803559046
0.01464199832719949,0.011698068815095329,0.01187663682766956,0.010374728710084222,0.0022817162182248983
0.0004652990568264026,0.010919815437314174,0.013005867332094403,0.011447471879264757,0.008688380238779889
0.004554731960461109,0.01062336341465956,0.019032388986397152,0.018514100989100935,0.003925852841071189
0.011515866294239094,0.011587332307665964,0.017546321282290916,0.011323990384248594,0.0013679376632863116
0.011017438668555219,0.009038923305643817,0.006625920519730688,0.007952454750766481,0.012239865453229264
0.017305254697692105,0.011673552743162034,0.009616046603226801,0.013082058919504494,0.0015294217141505074
0.012265493098521835,0.01045564234688646,0.00728120531645017,0.012103048696235557,0.004251944948049971
0.0052499887822100464,0.010815126626707703,0.012662755324402657,0.00518450496679457,0.00781652559388672
0.00024449307255230534,0.00963429744853871,0.005094605343286926,0.013956053633964184,0.01195231607829974
0.008549265477803632,0.010615395452290805,0.011627960730070242,0.010859115605936769,0.009934358820068047
0.007483200384174307,0.010933155188227704,0.010869372650981377,0.016098456552405258,0.01401594611736739
0.005503266244860297,0.010241247909223072,0.009310464175961533,0.015127822345556909,0.009994853519405256
0.012437801152466002,0.010220649946415758,0.018178776730954402,0.006337716968762255,0.0010683609183411357
0.004428063199077965,0.010853312557930378,0.01258230574818398,0.0031788992712178587,0.0015821017537664317
0.0034576063941280013,0.010813887212963344,0.005213244775482348,0.016261103926024537,0.01261216846077699
0.0053879286945404,0.00967115924305382,0.014088409740684385,0.008204732835141487,0.0026537362198512148
0.0062770953483040825,0.010863693707298566,0.002529613838920255,0.010376970524731561,0.002617466245308373
0.01624260612239254,0.00935724999781892,0.0017025792529335804,0.014165233530171984,0.007896117447226396
0.019114023581021444,0.009647492261915386,0.00995663041211511,0.007617579782061872,0.011122238870593886
0.01794190444542727,0.009786734033091514,0.009182821501776435,0.009641467116315593,0.002205295022876721
0.01597059993751882,0.011511682114236635,0.018116074958085752,0.01647400003437154,0.0008021908993994531
0.010970422363085916,0.009263560153274158,0.012057298613017093,0.00620892055252362,0.011543912515894929
0.005897737376727492,0.011574189623662383,0.01514091861223862,0.012869579410776993,0.006253996144960919
0.007284359704355256,0.009068863026458375,0.0047665936415754295,0.0017066176683207268,0.004701793829527559
0.0026908105860848196,0.011580580261937472,0.011539682212914128,0.019633777099215977,0.004376008395568942
0.009160063007641163,0.009557957380205357,0.015061246401973538,0.007788774571418206,0.0051280211090900555
0.01583433526010733,0.011964449279911584,0.0019508921387879385,0.008603253277740218,0.015119059499443874
0.0011204449918833092,0.009175867211632618,0.0008791800920572613,0.010571588137823192,0.012827863151529355
0.018314703130119667,0.010779866850849577,0.009453574879485867,0.00868399130157965,0.016800091678015498
0.009720354706605951,0.008496838403939834,0.015452216039929014,0.019158123000661005,0.0182614760904967
0.015567383987623694,0.010150704513288467,0.01250429125390637,0.005468880929708386,0.006797074240296055
0.004165597700712735,0.008145552286223635,0.0006385724489084633,0.015664007321958523,0.0026905889164935415
0.00010210886967430666,0.010351843478243063,0.007593011696338603,0.004424244536012334,0.0015612328835548795
0.006597520813806765,0.0116088136630423,0.015928846977771985,0.017850685765740993,0.006846164042553977
0.00977345604205624,0.01206033946822358,0.00536070967268607,0.010480699517138323,0.006952636990838325
0.005319369750239067,0.010399344595683875,0.019852284233981,0.009573185721130797,0.013626847922755054
0.015555148618563594,0.009295697776576713,0.00516726553410074,0.010539975869718849,0.01744907769741836
0.014385590566606554,0.010859094488250322,0.018627919451589755,0.014457648838967187,0.0030667302182868015
0.01705279885935807,0.009809673830500243,0.008112948761895724,0.005750754569150882,0.00664449698329975
0.010261090747775769,0.009558751129551757,0.0033275852832751387,0.007015873593428563,0.01857745874453829
4.715806757515928e-06,0.010143929636884234,0.01803322924038206,0.01133884533676638,0.010702069119938007
0.01042100045267581,0.010308436541098476,0.00627624603037136,0.012686644096956723,0.010016448762532843
0.0015656028330689375,0.011494961743901945,0.0020664691597336838,0.012533917899184753,0.0032944420862819814
0.016569493057839342,0.010924039402302457,0.0017788232793253655,0.0014520240856133416,0.012250207793686893
0.007458429783522647,0.010583760301421241,0.0056307090258799096,0.007787568367048179,0.0033696107007832364
0.01018494493952406,0.010662325442170167,0.009210474127823904,0.009274882521812147,0.013290414103152442
0.00955187105512912,0.010378223161425075,0.004485260964352442,0.0012845307099391711,0.010134686668162862
0.0099876600181731,0.008376769402559324,0.012361849853224818,0.019880140078245193,0.0062651281716136235
0.0024336414449795396,0.010525303931120316,0.01861766399375263,0.0007675014688399706,0.013628553178922111
0.0023243011918808953,0.01015206824186907,0.019379772546202392,0.01597932048223147,0.018982724346798166
0.011440377122323297,0.008340702070315375,0.006401790495037656,0.017026691804009085,0.012038136016850555
0.014111878686618696,0.011737458852591911,0.012331884289418296,0.014521135722712977,0.009592520915148759
0.016743250445253214,0.011674203009676944,0.01075965668984982,0.010811127255712625,0.013810525945502779
0.004747193157186287,0.008996219624854312,0.014683509823531464,0.017696970289107394,0.0004389947219545154
0.016336045187834096,0.01070335527053603,0.004814087280088233,0.001211862350818782,0.017340888406232977
0.0011895651215292325,0.009080146695793719,0.008941349631940564,0.007869937239710387,0.004289556505453751
7.18073537314634e-05,0.009761472637556216,0.0013976144362129283,0.0010017164890414021,0.011083152246499908
0.007948075326184061,0.0070805433526123975,0.010500455034569266,0.0044887107465935985,0.006836733728082207
0.01828521011094386,0.012186268749165412,0.019632990345769926,0.0005363927468620155,0.012638272605167287
0.004680163947379365,0.011898342292130992,0.002889329973194943,0.0036698592490315794,0.017515093611157356
0.002771236070756218,0.011082557814232903,0.016970267697243163,0.016385395271073824,0.015870057207614315
0.010366790495975981,0.006897519316934969,0.014442799447086707,0.01657468304329685,0.009185910823518195
0.005178421604205081,0.012899785181465218,0.0036933306253719243,0.010815739212238067,0.0032867487174843358
0.005785888339926619,0.010071897696212518,0.004386805005742793,0.00248430011817387,0.017969440904552162
0.016517311921612914,0.010740306407841616,0.002748666047999746,0.015137465961668808,0.014208106203538668
0.0048226615113433355,0.0077433513932112195,0.01394368745665471,0.012310954598709185,0.007360718093734975
0.014576437990126817,0.008817699894482965,0.00560579254986684,0.01537802824806881,0.01071530699675949
0.005647250064030647,0.009922150881258002,0.012518357515585323,0.014818891296194547,0.008648227872045349
0.00452226891652306,0.010537518658220906,0.019084764091948443,0.019190823224682782,0.007973435423473858
0.007139789195370574,0.010225592288049921,0.013114554924605617,0.0003025453453444804,0.008892456866810793
0.0059568678607098266,0.009654415351668813,0.006718455412904896,0.007225298364277937,0.014344637498951368
0.010330298033766472,0.009708472978463684,0.00020645870834004487,0.015059192133038746,0.002936329418987911
0.016330688981235995,0.011150115078322406,0.002844013753360668,0.01677157641173994,0.019286483591052936
0.0009225884010917396,0.009650890153169226,0.0032444474435473426,0.013928413461606292,0.015799941625455026
0.013883364196719873,0.010141123706738751,0.014022915787558042,0.004873599932717632,0.000528431812257597
0.019754529949399316,0.009748344010927655,0.018350878101674878,0.016755954316975966,0.004892258189047767
0.011526166179917101,0.012455070340899033,0.018155047292062573,0.0004931880296146574,0.010069377570373383
0.014384825273930228,0.008794895693555599,0.006766339194471234,0.010370360590889794,0.011275093196890745
0.01723970336914714,0.01164916241987376,0.014939434471862096,0.013073371879221772,0.01751714945349631
0.01674646600081843,0.010541241986591475,0.015847819001130102,0.019747599229671224,0.014834793547903903
0.009942001046882915,0.007130366430563041,0.012078606684448512,0.0008290598381697456,0.003805341781625011
0.003295721921516428,0.011453943302615217,0.010545281212682658,0.014153675212595734,0.00730521095550089
0.010332654611496033,0.00859178009603554,0.006585725005765705,0.0167694176392083,0.00015804829646598906
0.01760514664205624,0.009661396147541482,0.01766993423944636,0.0015722533967246189,0.01740063427350054
0.01111458070502863,0.013168970206089368,0.005383578007360854,0.01922267036303595,0.010735743574719412
0.017616525712769476,0.010572404771740157,0.006825314577908843,0.00696621924351323,0.0013323607931612692
0.0016712205024213712,0.011068314718729553,0.0023742022787454453,0.0002649498216240054,0.006617280943120729
0.018341546777231477,0.010593181223998311,0.004231967088122317,0.0069732707222772096,0.01201886081621342
0.00601658762935146,0.010750056157656625,0.0027646659648800243,0.018448306391822804,0.011615915804622633
0.011575398224714237,0.010630021565416535,0.017000985464366895,0.015883482277638816,0.004413318506025557
0.012077058963495955,0.00918811158784465,0.01660966226006638,0.00016021193132520706,0.010014320124166056
0.01104464169647335,0.008546675811108462,0.017239301420160804,0.008146394381525361,0.0052468404815308785
0.014532941457868346,0.011813794956387352,0.018994447246795478,0.010353611743306767,0.0008624526408765676
0.01024766817852455,0.010608337285119946,0.003983698357860974,0.01651776613981664,0.0055840204602775525
0.018046161228873394,0.00899997199196465,0.015359270130314543,0.001239687428962144,0.0026923590879249937
0.01653989666722894,0.009116937529551712,0.017999480031973082,0.0038089086419271223,0.004280119920753611
0.015301817922475409,0.010667438557081334,0.0005767487184862752,0.005894977132929973,0.01902927920967541
0.01625269553664209,0.009939317997301588,0.0008298583479193277,0.007782203916736829,0.013000661741436105
0.013555295615254107,0.008999823123110597,0.013687596783606058,0.019765802754741112,0.0018185135740217495
0.014635839118347435,0.009192975481430417,0.0005911021921431314,0.0003626587226259681,0.00030815050356970854
0.0002917079116137611,0.010164004220361294,0.007279548660552855,0.008072049766572695,0.01325528424944577
0.008903690620246475,0.010472907841668424,0.010501953524355779,0.018695333496752266,0.015495736460482058
0.01859825661114775,0.009397217728595338,0.0005612308374586706,0.0013403180435561436,0.007531037022586364
0.002381402056340869,0.010095627543353152,0.005583166644779227,0.01108592772248261,0.007535293763645212
0.006668406522435915,0.010211045555235448,0.013860955417787858,0.0028495046089009944,0.006925788040524754
0.003562415302316071,0.010205379626109134,0.008536650155423719,0.006361198530417911,0.01833611267783722
0.010476361921329867,0.009989661802217116,0.0032344929232954313,0.00885768617503539,0.014992084995661339
0.01603347299942407,0.010732044945064387,0.00312371039334189,0.017355636859967917,0.007570024645617773
0.0009950234637157939,0.010350167000459178,0.011654725903286877,0.007324341323675154,0.012599706254973227
0.01653993387374894,0.010842087669491044,0.009600469933009954,0.012222236261698822,0.0043931200716842735
0.009376682106942086,0.00927341763073455,0.017206306793485233,5.8230919590380735e-05,0.019615987574186058
0.0032887104973105363,0.009904415560442921,0.007273825268891993,0.0005908054057902934,0.011938466718356284
0.007904625561033577,0.010626568588525958,0.016508340551381468,0.01719802222620278,0.01154041024538608
0.00194622497318913,0.010168313933364108,0.00022261723329325634,0.01957046918101031,0.001567866641368172
0.011282975281908136,0.012473103950255488,0.004700736664327905,0.0036791602033192784,0.014381064395211918
0.018016184170905235,0.008964717109587012,0.008367821341712028,0.01855904097556313,0.0007183222046774152
0.013327426653812409,0.008985479033209008,0.0021767631616055817,0.012745355004861104,0.002391017904437518
0.01446692879865801,0.010776525758420759,0.013780678008433885,0.008225672147479128,0.009565883210823602
0.005042914810448638,0.009380945251500218,0.00318748884570049,0.011021277584430509,0.003841390056156455
0.002662366480224645,0.010120918043989935,0.00022143250496261757,0.00023387280217752605,0.014006463509140475
0.01934279908331285,0.008875700302098338,0.019413094533898126,0.0070901732337656335,0.006583415771423626
0.0034657385415516684,0.010751707862367121,0.019306788277288985,0.007907172063845544,0.005226026538106714
0.01607458547503281,0.011973066973726859,0.01343857631230962,0.014154634544389892,0.0022817941662101227
0.000812621108203504,0.009707346214383255,0.01204203248309959,0.002988186324566762,0.019827656824558698
0.00181398286760172,0.009374279673374937,0.015991324212296043,0.009116047606474314,0.01743564592006143
0.0035891768113660506,0.011236241296933607,0.011578996372727359,0.011243641999135932,0.01159291530412395
0.017355597064007383,0.009198473363408365,0.0016325882149943105,0.019287978390650565,0.014489715076021646
0.0155449125939537,0.010519716528548972,0.014494814435092509,0.0076072434326219796,0.0037659566083426644
0.016486028084643924,0.009635971269628398,0.013200329104834242,0.007580711522327328,0.007210782899350114
0.005232534843336571,0.009835517182743512,0.010733966496837347,0.0016552164676991476,0.014693222013596907
0.015128313384397385,0.009286913515658383,0.011912054192883633,0.017306292471479117,0.002595991752890918
0.005054701224309042,0.009417605217420178,0.003918532025166588,0.01927410289913317,0.008609473237614344
0.011863455362192356,0.009804947772944156,0.0018818017030694035,0.018293344242742145,0.011474455571742582
0.009801825379877623,0.01098791780409796,0.015548794793344176,0.014369680969732498,0.009059806249142084
0.016800689167765746,0.008912665702583063,0.007406239297340329,0.007250814003178274,0.016995138535056666
0.008687154824765866,0.009063833918653784,0.0072775097009424175,0.013831322746699314,0.0018617309405634908
0.002816541540573447,0.008241071509589408,0.01501101637322362,0.01769037544821308,0.01628614317960021
