tier_1,tier_2
0.009023323803672658,0.018718283698282268
0.013896192589844016,0.013989164828288296
0.014501285485355621,0.01322753017299836
0.010350731291058077,0.019657317516207477
0.008397931799551615,0.010125433283748224
0.014255500071891953,0.011900062081261032
0.014433462236121443,0.004926281218984367
0.007525627790597578,0.008843814655025928
0.01422456138358811,0.016285173906111304
0.008271345510770462,0.0021341696351454796
0.00873771327064586,0.013649077027893317
0.010050577621587137,0.010902318217525409
0.008248042655059793,0.008101203201849847
0.011045978171111342,0.013392990510033707
0.007552414883206846,0.008037951401329464
0.009667548116261457,0.005918865225546292
0.008058474221487389,0.013365682083566253
0.010665043312257457,0.00838781313630246
0.007035042545484662,0.010110434841984239
0.010181166147664013,0.013086533492797528
0.007417910722891663,0.0025304691935433454
0.010918064629871368,0.001572291581639591
0.012429788475499306,0.012366944768636496
0.008242799323308623,0.017097633589333843
0.009285519917824092,0.01111365246474477
0.005535102743573146,0.015670801382980812
0.007445399097889796,0.0003091077833869083
0.004902431026484791,0.01575069028697447
0.013884832363718931,0.018337102872788256
0.00592331051402696,0.0063468819644107175
0.0067483198628616415,0.0073822070004068395
0.013419145638413931,0.011368532225972805
0.010072462525106627,0.015385791585775964
0.012566655818846867,0.012330902538168341
0.007813151164054667,0.012753955136170282
0.003910977196045949,0.0017858116462558082
0.00953785064035895,0.009668826108404185
0.012434256161117579,0.013580528068829714
0.01206183503534497,0.0019402627722130794
0.009933378166329635,0.006842777715843338
0.006846080905112817,0.0022353850958023915
0.007531896903447573,0.016122530723582065
0.016452816661889372,0.0054129664860355885
0.008703641259968609,0.018085325221840788
0.012774091510159567,0.017604982536101137
0.011877526560656857,0.00736383676408499
0.01437186141956443,0.015048895503778699
0.0064183559309686534,0.010953593907524825
0.009064655219225136,0.01344334525446509
0.011339916346363445,0.011961347464296525
0.010462464195396513,0.012074982878575575
0.013561192205686605,0.009351139551386157
0.00839744253673442,0.011310005267997858
0.009916900022696493,0.0009997725208248953
0.009742687908706667,0.016634825294609964
0.011742639645593203,0.0019638202850402408
0.012475681802754254,0.01401230568931116
0.00813115911936333,0.0031346638634380895
0.010772887057283423,0.01036078389208054
0.01044679614621728,0.003531318663615888
0.005819177452307773,0.004044095535092627
0.010271777743467148,0.002802124129740999
0.009224370250096309,0.007531285812123143
0.01488075912236149,0.008023239891604264
0.010800373543168993,0.0013853829200762236
0.006391616205204662,0.0070932738870690005
0.013574695970305733,0.013738789461707986
0.0068990117306481835,0.01942274501037629
0.01023216352695322,0.016462710042126225
0.007765887579976684,0.009672466587990973
0.00866635955168381,0.013516241967147433
0.00969331668606232,0.002174358447771978
0.00881691229179354,0.006143268483291391
0.01261901146121526,0.0011468146729239836
0.01212033677149313,0.009466038668446477
0.0132549438854471,0.0036808376734398206
0.007081332379632421,0.005002202890593688
0.014010691179333169,0.002328532094488183
0.01242773353516007,0.018642584138094095
0.008534458040645643,0.006680664813866188
0.012876654534497654,0.0010105009935315733
0.010206442384776122,0.019704198378031598
0.008658553036628557,0.019768166773585154
0.011003712609508973,0.0007197187390435822
0.0063105623366717266,0.010605627330715786
0.012349927219865744,0.019443483371872444
0.011734710848015212,0.016707060113973705
0.012684875927661233,0.010190535302202526
0.006251360444206309,0.0004325203066883332
0.01087861716345711,0.0012463305281669613
0.010245350696457814,0.012019346356855438
0.011016202989199824,0.00040155570273305187
0.016500609859186107,0.013095999080239853
0.009053780848039813,0.010224552811447983
0.008804883002811913,0.0113739684018159
0.008484434784596347,0.002162417278770934
0.009082001911427632,0.016982400852308725
0.009855540823020332,0.008723345953223256
0.011654606641170615,0.008043456354592278
0.012110769235659428,0.0005903348227285332
0.011137959507691787,0.012172585522988819
0.012547255467134786,0.01262919730897197
0.00805922033785764,0.0163453579363779
0.007018123744857196,0.008498164621123674
0.008228076991005435,0.01575895903017549
0.00811868809913047,0.008275906780197413
0.008901731896017357,0.0015963286340072336
0.010224656727671064,0.013573387330964486
0.014954884734809082,0.0034630166130273808
0.010199432410955145,0.01679863341859257
0.01317322939758323,0.005116945797999048
0.009983241604105077,0.004607624071683905
0.010436922031496088,0.016804759690548635
0.013092419942794998,0.018762391274974293
0.00866991954481328,0.015454130350044734
0.009921095393568571,0.004893717350275508
0.005176222177770724,0.019290692395583012
0.011435951170604357,0.010022232482468441
0.007303084049446667,0.01031569397578832
0.007453774745918573,0.012140498658835928
0.008725235946178472,0.015755213149576203
0.006428714677975478,0.0084841674165094
0.01468335056292289,0.01781672268591925
0.010954221477766536,0.016888200264308092
0.006896290364006168,0.005421809255695274
0.015055364580389674,0.004428153198279403
0.00922660771548455,0.013869140493936293
0.012685205251084691,0.015159364056206638
0.005604628596994816,0.005851956051128106
0.010035706534441453,0.0017206253806533267
0.010174680972554861,0.013942089604994544
0.008876550080324182,0.00926699150358539
0.010123518555549067,0.014511937453238373
0.005899441151273254,0.016544776383537855
0.01026319531123,0.009773621335454667
0.012341003535807351,0.007408324931854084
0.015258908142252057,0.0038760378853993417
0.010718685458485717,0.018854904229481474
0.008396160622583457,0.013505159299830809
0.009408528518141314,0.0061589739887678244
0.005848302654911461,0.009528995850722042
0.008872979907129423,0.017319712167182307
0.005075651591961324,0.0195826669867514
0.00835101202755513,0.014386190307526216
0.011365352330157851,0.005501907600272369
0.012004154791438263,0.019039819490268024
0.009644973838530463,0.019312119692723218
0.0073317909072933875,0.014763980771184581
0.010794936410912644,0.00430739365885765
0.00931028361976746,0.015368002093475393
0.010597391334491064,0.008351887557787336
0.011102049636899314,0.008293624031415637
0.009101041372672494,0.013985826620812523
0.010813544590629012,0.008757311871282614
0.015219754982165466,0.00994331802196
0.0036578013562059575,0.012428784059618916
0.014357180847577724,0.01044724345190546
0.007967885083282113,0.005747678511162219
0.011670461765497164,0.018933046193950424
0.008399463885039083,0.00951866801162458
0.014428416247331868,0.008082953005795044
0.008037843409196435,0.018516363757568936
0.007169727961270947,0.017760910331694423
0.009252873918853962,0.004918975071725773
0.012982619599049606,0.00865321055425347
0.0092505228782209,0.012863842606644065
0.009068265086809817,0.011877314325546362
0.014736798253812753,0.009955408663051592
0.010352820630804973,0.003817870576236788
0.01319540463227232,0.0026498038443444048
0.008567357242270847,0.013672325080705013
0.014055185858834994,0.0011595073065624418
0.007713022012005728,0.0028123710156725368
0.011068880977158422,0.002418894199464927
0.008500399128412101,0.010093741888984929
0.008772387485988924,0.019719314226266337
0.007601307991616282,0.004521879538636655
0.010722136302916279,0.0007209813929897879
0.009581896414332398,0.013960534917194895
0.010349972622729195,0.012562625231863318
0.003974205299451947,0.006393521079813056
0.011200817088089796,0.013556951955034677
0.01482795208191106,0.014270432471253118
0.007045069849018799,0.015227199364040475
0.007413806332605173,0.01733668787552712
0.009861225972839166,0.01129939907028265
0.011767177445526198,0.005998438417844436
0.006169282978355601,0.011844132561709677
0.012478523705190314,0.014053804594306782
0.009438397450677831,0.014838227227856316
0.01335649520836796,0.006464255251113708
0.01498027015196487,8.233188633762545e-05
0.00917395654109392,0.015646835981066972
0.00638258414919788,0.019156328327443437
0.009079012071126285,0.0029759451598169594
0.012452573323070376,0.008165201842829624
0.013097106954773521,0.01793206345833711
0.009344159672468993,0.01649722808774794
0.013674585077915254,0.005543154030875199
0.00923878683796034,0.01894906006986738
0.009342026432687008,0.01938585479666675
0.009523231447737902,0.018991568269774547
0.013066278295242335,0.004248829378955148
0.010991110036536087,0.014556108010755499
0.008865632724826598,0.014994991465401569
0.010918206619186566,0.019078032117081024
0.006674768963333739,0.005556307673362717
0.008380066189749836,0.018898233953854815
0.010953950380804038,0.00612848021514425
0.009660982005036057,0.017303177117705317
0.01418413067928003,0.01607988257810495
0.01348347218262941,0.015473837389701501
0.01121422252634708,0.01011962513799734
0.016623075911241156,0.019067480159100564
0.012573332559401247,0.01929934210418126
0.009774906439628124,0.011296494990020388
0.014374228351897875,0.0058291167530405644
0.011149605289451976,0.006231723047800521
0.006140884941827687,0.01756400966320742
0.018010750563877874,0.01160592504166007
0.010350257585118032,0.00522338460587247
0.012314648480115598,0.011410985998993423
0.00761305363519696,0.0010026711280952693
0.013812242562820608,0.014833994382840858
0.009542059704829157,0.012697497998354209
0.00595055004548938,0.002526284050084271
0.0114915777863157,0.012743009026604928
0.0068804603050455345,0.013616711698841839
0.008437580449301457,0.010488177551480798
0.00876697826250473,0.00966684318471966
0.012069251286770121,0.015745637175637192
0.00454689397362323,0.011897247918494589
0.012419896617889488,0.019233694142869826
0.010205054715153837,0.01938021147525777
0.011250180547941859,0.015193850379520722
0.01166977505416618,0.018985420175871303
0.007507384836215092,0.005472986544516025
0.009639651521130136,0.009795925658550864
0.012089878506124769,4.335221778645204e-05
0.011121764548821429,0.00815352802928021
0.007565795278267327,0.003873391356719338
0.01198587745330809,0.007438616568234393
0.0072486828254587805,0.005180470916393774
0.008377345353601944,0.012663659349814565
0.014426747201949155,0.013899005056590093
0.01516733005057738,0.004871652281335361
0.006387516400011816,0.0037707920744640046
0.004742644874301417,0.0006024991117173517
0.005360802601111687,0.0012363280065580628
0.013982530659762803,0.018325672878362606
0.008852504796377308,0.017108610634788222
0.0077449719567800335,0.014694112222252946
0.008181735155015803,0.01582498731691266
0.010710618698277274,0.004411940356196167
0.012532079342183967,0.007619784635594931
0.013122365531801447,0.018649531928588956
0.006908072035201249,0.0032510592257017
0.014237881718072302,0.011993756250761212
0.010004463356577483,0.018741736703920348
0.012837238331509557,0.01984982698950096
0.01717594341517012,0.018542554635266596
0.008679157669357385,0.014583627268049322
0.006148949016600831,0.0003069892404050845
0.01337068542933085,0.018726993916157782
0.0034718156809379836,0.008477162616547901
0.012695207823327932,0.018739319481095057
0.012303407107860119,0.015255256090457628
0.006708583136037468,0.006768214851956275
0.009689641227494728,0.010219528736960566
0.010380497945123341,0.010828995470849413
0.01115759031910115,0.019863886600526574
0.012383551779633004,0.003271171424694439
0.010830554658397249,0.00941419111737022
0.007559765494194542,0.0128129684577142
0.01458641191153776,0.01392373292330467
0.006900656079895388,0.010323050279667291
0.010790215676732561,0.0009014204453654861
0.00585726365486025,0.0035901695945238887
0.008793573646618575,0.01576462602405977
0.011893196305872888,0.011697282239493113
0.011385919974388776,0.01863219630867658
0.007987433386875083,0.006507463441891919
0.015040331285012563,0.011996051480179706
0.0026387916632799437,0.009917056767186658
0.013151044062078393,0.01773696651499773
0.006101551253152623,0.015899797232183554
0.004346488950075797,0.005411005325613505
0.007644467313014691,0.01865137962759127
0.013650410947517096,0.010280173872750209
0.011325865918059898,0.0015810201783015554
0.007546804868941732,0.007188076364393514
0.015046216925572817,0.0012796202134676227
0.006363301507678061,0.006369268591866719
0.01325332042961813,0.011464023045132601
0.009978993373579596,0.009078497415941895
0.010724966816144548,0.01429931386611823
0.009775994394763194,0.016213502755573518
0.01017023580234353,0.014444619471505986
0.012166154044657368,0.0012054140272516655
0.01088822341863729,0.0033873897326740067
0.011649822984404607,0.010869099396146805
0.013024297482600358,0.01640195087221959
0.004833681723977234,0.004372157909149275
0.006665114561675738,0.010065293459238931
0.013795278781705483,2.1756329855504576e-06
0.011438313692074629,0.011461742958877006
0.006521500651036984,0.005442749169289523
0.008794259641896871,0.00445047360525638
0.0092907023289809,0.0029919722815165304
0.005862971295783852,0.003239513213897778
0.015857470634225327,0.0074601078094495895
0.014005864193516869,0.01818424824521235
0.013352630121307536,0.009006838155633927
0.00933320592441609,0.0077369610369831966
0.011564173466402112,0.007948348208624511
0.008712993626421774,0.008564889840570444
0.007257784980598494,0.010279862576063517
0.008678717755576448,0.003322963083983528
0.008744596706812893,0.0025873672074853316
0.007489410181385088,0.014348878566975053
0.004832072285225426,0.013739772733279764
0.006686160198201215,0.008003776963138034
0.013934908159943932,0.014583492986961598
0.010934016514987576,0.011846339549043745
0.005892020289627391,0.019938715446176744
0.01040687941421792,0.009360382384211502
0.0069957911029844555,0.009538395714568604
0.009514308756316954,0.0009907131392528168
0.0071903027759859,0.01809391915529049
0.011861254574156932,0.007659086884584083
0.009814409452331786,0.018607490986752854
0.007659983576490521,0.00036032634063217997
0.012872655319837487,0.01657983999934151
0.007858023458509403,0.011094252574356365
0.009440739533687362,0.0016317107258084019
0.013563452627196843,0.014876317394325236
0.009240474234397271,0.0010736447631790446
0.006872814811938407,0.009392904314205204
0.008332459135424897,0.010483851030149849
0.010397583724441021,0.0004034839137094504
0.01291923742658973,0.014323693292453867
0.008617111769433928,0.011659196966807638
0.00510915148474123,0.006860972581142329
0.011455281010416157,8.935825250180108e-05
0.008738814323615406,0.0021961798058974867
0.009978152780573244,0.0005198614800561519
0.005465667505048704,0.014592324489598595
0.012275386017016563,0.011532022390807736
0.005551696708884863,0.018090582318721342
0.01426650355042726,0.0005136359660991396
0.010551623151828036,0.01885543773501644
0.002199016418852967,0.010904776361020082
0.007892073953543563,0.0029323715604042144
0.011514012474562081,0.002605975944499941
0.011229822761077306,0.0002147724460452527
0.008635331255014526,0.015568978805036559
0.012646200143386532,0.0059452086628348335
0.009946407460077723,0.004343748496477995
0.004365263072949048,0.011076405049721716
0.007858250864825281,0.013722340649831482
0.008554422351890927,0.016784231173122898
0.011117854711441952,0.0022932630563291135
0.012242373498091113,0.01320382337642346
0.008994243502065284,0.016338395198465583
0.00999671959295937,0.01053944701239984
0.007403264609455495,0.013847210227323027
0.012494542060597209,0.0055291129196144186
0.00806191837907974,0.01672019521983356
0.0035247349010784908,0.012641615304779454
0.010874445073498525,0.0010756146395249067
0.013150205175946566,0.004802135634173155
0.007951510623593228,0.002679579008318449
0.01041064038086918,0.01481886489973435
0.008358048289375714,0.005161451168383167
0.0033003356621490744,0.011770376856250635
0.012522797971593431,0.003551636490379306
0.012811075105722125,0.007909075285329336
0.01030575001712331,0.0012967251952533587
0.010904666987943967,0.014230727077491867
0.013566781705865978,0.0005575691573672836
0.0069354611048598105,0.0011327408786795767
0.010071827139957046,0.004871833684871361
0.007047843101469557,0.003776862254329851
0.012673246509461776,0.012012986111670043
0.013955984283966492,0.0004520484486127119
0.008608188920538528,0.015940605306503673
0.009553508693027358,0.009139697565108896
0.009284296339235611,0.008106292802993225
0.007289815189567505,0.007754449153031995
0.009846579470112096,0.013104427741788374
0.008482259859650369,0.009547157430467896
0.008689587726848452,0.004527904580803848
0.012978637152834696,0.015965541865306555
0.014554045582982242,0.012450074344924867
0.01098401162808247,0.0014042405393213087
0.011803353322798629,0.009116320427200494
0.010646247774828824,0.0008005269752962584
0.00925938008252421,0.015310186592874385
0.008860999000156739,0.004671792435429305
0.00965519964713315,0.019329248648051255
0.009443048545354337,0.011063464761306006
0.00993591990380756,0.014618419812213726
0.010349102277627642,0.006821213178003451
0.009843027619699778,0.01387479115582172
0.005892350703513526,0.005252030538403829
0.00856919059204839,0.012518068960619973
0.01570167951601262,0.015372000739067334
0.01635081616659643,0.010164572149766378
0.011151545276926382,0.009601040725152523
0.0035383843654127316,0.006510280506025002
0.011798861782503072,0.011254996762772869
0.014411213657560137,0.0023170806921370968
0.010243392170398704,0.014050602684101167
0.0062605412006323975,0.007872284672797459
0.012314504291223471,0.003207306601254274
0.008095213358562297,0.009491709270156272
0.0066156652824337515,0.0009625915217642867
0.010713098757354158,0.0048569618512650245
0.009927141285416486,0.007234123846548555
0.007545307539078696,0.01697451492650047
0.01459748201242379,0.002161918428086658
0.007204603310416375,0.010139754551821735
0.009097596407539463,0.016432906960533948
0.006419517475809981,0.016162645053574825
0.013991969743644448,0.013485942724579883
0.009983075754821234,0.016804905275237644
0.008271183141144878,0.013567943289172149
0.011134296415233755,0.0027706111219741756
0.01229017091798547,0.015679330462407562
0.011624044899254204,0.006033188618772725
0.009659668075294057,0.012333441581006325
0.01349046667456683,0.01953513117331721
0.006127911081886592,0.014697262157645736
0.006611974805035048,0.008948738820347628
0.014410206292984125,0.01704052414992124
0.006662024117340076,0.009055479812248161
0.006562921844903033,0.005936935887844858
0.009545532667052999,0.00773453711828606
0.010634220045096131,0.0070167330088161915
0.010346191983148631,0.006023154115673513
0.01291490260551999,0.013676998425686452
0.006088306525294074,0.0054614653339004815
0.01381288516255542,0.0009716231580245638
0.011014506943032385,0.011521195837656224
0.012095968284493046,0.010618804165534726
0.01292248677150484,0.008889715176775387
0.014779784596781849,0.016743826982276732
0.014657340710762239,0.0033632946530422745
0.013019097733786355,0.017453040217985456
0.009848315518034598,0.006382393393504386
0.0039683074053722565,0.013830764610176162
0.013776077373446242,0.0018844119267829606
0.007512220293914616,0.01816983330443823
0.006306772764979433,0.0038854090927292174
0.011811893933042671,0.01515379665773015
0.009595952705470348,0.002738087551771349
0.008811367967854651,0.011191761920609531
0.006256061026828994,0.018630959431770833
0.010523887791430077,0.017711676602566017
0.009319006183894913,0.018416172692748152
0.008401020461668294,0.0067299753740265285
0.013159500716492219,0.012745168928495724
0.001146966898623284,0.009486518690290508
0.006499928409898103,0.003937385653134546
0.012050363796904528,0.014849804247006538
0.00982603834694424,0.010044049096571082
0.00821396137463799,0.007572983452271247
0.014244934158584436,0.014871726374019834
0.008868340267255264,0.0024265329920016487
0.008974833292815669,0.0031634039430252403
0.009980303916407782,0.0034450738616266683
0.009487768346049145,0.0030863585062785148
0.0075240677088143195,0.014673286409743242
0.009670321455168173,0.006050214236279965
0.008960254419635695,0.015672711013761397
0.008204998026653348,0.012814157477733854
0.009058681439490452,0.018062689598567775
0.005586893846415759,0.018433047339037424
0.01119044336107414,0.013637287568374757
0.006932812917372968,0.0028505658430625913
0.013092423981988559,0.01615104007782835
0.008936426648996063,0.015017492692056997
0.016362861020960448,0.013472710509807317
0.011535783216637938,0.017106637320041945
